X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,W,Y
50,95,3,2,2,-0.8,-0.02,1.31,2.23,0.62,-0.41,-0.73,-2.54,-0.3,-0.63,1.77,0.99,1.44,-2.2,-0.12,1,50.0774768533447
40,75,4,1,3,-0.71,-1.15,-0.95,0.52,-1.07,0.65,-0.52,1.95,-0.3,0.97,1,0.52,0.57,0.71,0.26,0,49.5225363989756
41,83,2,4,1,0.7,-0.65,-1.49,-0.42,1.6,1.52,-0.57,-1.53,0.09,-0.72,1.33,-0.66,-0.64,0.62,-0.12,1,53.3166917968733
60,88,4,2,3,0.12,0.89,-2.3,0.14,-1.54,0.71,-0.94,-0.62,-1.24,0.39,-0.33,0.82,0.18,-0.08,0.49,0,61.3602638829569
41,83,3,4,1,-0.51,-0.67,0.33,-0.33,0.79,0.93,1.87,-0.51,1.3,0.83,-0.05,-2.12,0.17,-0.12,1.01,1,49.3918177838928
66,85,3,1,1,-1.04,0.39,-0.69,1.19,-0.53,-1.21,0.76,-0.11,1.11,1.25,1.52,-0.01,0.3,0.6,0.54,1,67.2232943440783
45,84,4,4,2,1.4,-0.68,-2.49,-0.69,1.84,-1.21,3.07,0.45,0.4,-0.67,-1.79,1.12,-0.62,-0.16,-0.68,1,51.3283090205512
63,79,4,5,2,0.79,0.24,1.5,0.92,0.81,-0.77,-1.18,0.57,-0.89,0.66,0.86,-0.41,0.91,-1.06,0.65,1,66.5199472702158
60,61,4,1,1,0.82,-0.79,0.21,0.27,0.05,-0.15,-1.83,1.18,-0.37,-0.55,0.24,-0.97,-0.5,0.95,0.14,0,54.6120332241584
45,66,5,4,1,-1.08,0.3,-0.48,-1.37,-0.84,0.72,0.19,-0.85,-0.58,-0.76,0,1.06,0.73,1.34,-0.03,1,40.3434661311461
68,91,4,2,1,0.97,0.75,-0.9,-0.03,1.08,-0.75,-0.02,-0.07,0.5,-0.19,-0.54,-0.14,0.3,-0.34,-1.95,1,71.0030820607993
59,84,3,3,3,0.91,-0.28,-0.07,0.16,-0.53,0.39,-0.9,1.98,-0.58,-1.83,0.92,-0.15,0.97,-1.37,0.24,1,60.8469298698688
37,82,4,2,3,-1.25,-3.03,0.95,-0.18,-0.34,0.44,0.97,-0.46,-0.08,0.7,1.65,0.51,1.43,0.04,-0.37,1,67.8535519372244
52,93,4,2,2,0.42,1.18,1.75,-0.8,-2.1,0.34,0.75,0.14,0.83,-1.46,1.62,-1.4,0.71,1.34,-0.72,1,64.8814596930292
57,83,4,5,2,-1.23,-0.52,0.82,-0.46,3.1,0.54,2.46,-0.92,0.53,1.25,0.18,-0.84,-0.13,-0.1,0.31,1,52.5705238647734
52,79,3,5,3,0.44,-2.32,1.65,-1.47,-0.07,1.13,-1.69,-0.85,-0.31,0.33,-1.62,0.91,-0.95,0.99,0.94,0,56.6944644263117
67,94,4,5,2,-1.7,1.74,0.12,-0.32,-2.2,0.41,0.17,0.6,-0.82,0.47,-0.6,-0.29,0.76,-0.57,-1.06,1,73.2034982681684
50,87,4,4,2,-0.14,0.85,-1.53,-1.77,0.61,-0.25,0.44,0.96,0.35,1.15,0.2,1.01,0.85,-2.18,1.02,1,66.3244529436214
28,84,4,2,1,0.51,-0.47,-0.16,-0.16,-0.15,-0.07,-0.63,0.27,-1.36,-0.4,-1.01,0.16,-2.33,-0.42,-1.9,1,49.6052348915562
70,89,3,5,2,1.71,1.24,-0.25,0.9,-1.68,0.67,-2.2,-0.89,1.87,1.65,-1.14,-0.34,-1.15,2.39,0.25,1,59.5015375093372
50,90,3,1,1,-1.62,0.92,1.23,0.82,-1.21,0.24,1.47,2.01,1.07,-1.51,-1.21,0.07,-0.65,-0.33,0.88,1,53.1795604533368
46,71,4,2,2,-0.82,-0.1,1.2,-0.68,0.27,-0.66,0.12,0.9,0.54,1.26,0.23,0.27,-0.41,1.98,-0.53,1,50.1667122768784
46,70,3,2,1,-1.44,2.66,0.25,1.86,0.03,-0.68,-0.26,-0.01,0.51,1.8,1.11,0.79,0.22,0.57,-1.25,1,53.131559364835
27,86,4,1,1,-1.17,1.39,0.54,0.68,1.17,-0.3,0.28,-1.18,1.16,-0.4,0.27,-0.45,-2.34,0.63,0.34,1,56.1356061701074
41,85,3,2,1,-0.62,-0.28,1.18,0.85,0.02,0.39,-0.65,1.66,0.49,0.08,1.03,1.84,-0.33,0.65,-0.49,1,55.0211195511297
45,77,3,3,2,-0.01,-0.63,-0.03,0.05,0.64,-1.25,-0.09,-0.07,-0.16,0.12,-0.12,2.03,-0.37,-0.09,-0.44,1,63.8690187338275
36,87,4,1,2,0.83,0.52,0.4,0.51,-0.14,-0.21,1.75,1.17,-1.09,-0.08,0.35,0.16,-1.48,-0.69,-0.71,1,55.7089553122535
68,86,3,2,2,0.03,-1.1,1.39,0.64,-0.6,-1.12,-0.97,2.48,-0.14,1,0.91,-0.96,-2.12,-1.43,-0.52,1,71.0562821089709
31,93,4,5,3,-0.21,-0.01,1.03,-0.01,-1.03,-0.15,0.66,0.56,-0.59,2.02,-0.84,0.52,0.21,0.93,0.71,1,57.9556176535449
68,90,4,2,1,0.3,0.58,0.46,1.31,0.58,0.65,-0.85,-0.13,0.09,-0.95,0.39,0.61,0.28,-0.04,0.76,1,57.0911675910006
40,82,4,1,2,-0.19,0.65,0.29,2.35,-0.28,0.52,-1.29,0.45,-0.87,0.16,-1.26,0.73,0.05,-0.87,0.75,1,60.6205175397253
56,98,3,1,1,-1.52,-0.22,-0.31,1.43,1.52,-1.21,-0.63,0.7,-0.42,0.82,-0.63,-0.7,0.08,0.74,0.04,1,64.1877455385561
64,86,2,1,3,0.61,0.44,-2.57,-0.92,-1.07,0.21,-0.63,-0.97,0.9,-0.66,0.59,0.99,0.89,-2.09,-0.49,1,52.942597989596
53,91,3,2,2,-1.39,0.76,-1.16,0.09,-1.83,-3,0.99,-0.42,-0.55,-0.42,-0.28,-2.2,0.63,-0.6,2.46,1,62.3663740086988
52,66,3,2,1,-0.95,0.45,-0.2,0.83,-0.78,0.77,0.07,-0.34,-0.65,0.67,0.88,0.4,0.69,0.72,-0.51,1,57.8893730971017
26,92,5,2,2,0.56,0.09,-0.58,-1.03,0.32,0.8,1.83,0.59,1.28,1.61,-0.01,-2.54,-0.8,0.69,0.45,1,56.17522640835
68,82,4,3,2,-0.27,-0.16,0.67,0.05,-1.34,-0.33,-1.55,-0.83,0.77,-0.88,0.06,-0.46,1.74,-1.19,-1.33,1,53.7456175787038
59,86,4,1,1,-0.43,0.88,-0.16,0.17,-1.05,-0.58,-0.29,-0.09,0.66,-0.07,-1.56,-0.47,-1.07,-0.98,0.29,1,64.8950102931517
63,62,4,2,2,-1.35,0.2,-1.28,-0.51,-0.46,1.26,0.36,-1.22,-2.51,1.2,-0.39,-0.52,-0.47,-0.02,-0.08,1,45.5151052358995
57,88,4,3,3,1.25,-0.02,-0.31,1.97,-0.67,-0.34,-1.34,1.18,-1.79,2.18,-0.21,-1.85,-0.17,0,-0.39,1,66.9838090954242
46,88,5,3,2,-0.83,0.37,0.53,0.53,1.43,-0.02,-0.49,-1.7,0.91,0.96,1.69,-0.33,0.42,-1.91,-0.92,1,60.8178055200833
74,91,4,2,1,-1.47,0.01,-2.26,-0.77,0.62,0.06,-0.36,-1.98,1.78,-0.56,-0.7,0.8,0.76,-1.01,1.23,1,61.3941327953251
28,74,4,1,3,1.66,-0.38,-1.28,0.39,-0.74,1.05,-0.6,-0.01,-0.75,-0.69,-0.31,-0.5,-0.74,2.92,1.29,0,42.3419186382008
65,95,2,4,1,-2.71,1.01,-0.85,-0.58,0.87,-0.14,0.84,1.15,0.06,1.27,-1.76,-1.2,-0.06,-0.92,1.12,1,65.4930707197488
59,97,2,3,2,-1.66,0.28,0.05,-1.22,1.4,-1.09,-0.99,-2.18,-1.78,-0.27,-0.88,-0.49,-0.02,-0.84,-0.91,1,53.651092274922
50,85,2,4,3,0.82,-1.13,1.24,-0.65,-0.93,-2.8,-0.93,0.64,-1.25,0.07,-1.22,-1.83,1.25,2.18,0.72,1,57.1831597402065
25,90,4,3,1,0.48,1.41,-0.23,0.07,-1.33,0.05,-0.51,1.06,-3.07,1.4,0.13,0.63,1.07,-0.54,-0.25,1,57.1258856561299
62,86,3,1,1,0.74,-0.02,-0.51,-0.16,-0.02,-0.51,0.77,-1.3,0.29,-0.89,-2.11,0.26,1.34,-0.46,-0.29,1,65.8953966602886
64,90,4,1,1,1.14,0.37,-0.21,-0.36,-0.73,0.23,-0.51,1.22,-0.41,0.73,-0.17,-1.62,0.12,0.65,-0.16,1,62.8654391587516
62,61,4,3,1,1.03,-1.3,0.29,-0.17,0.8,0.22,0.49,-0.87,0,1.67,1.11,0.27,-0.25,-1.29,-0.13,1,46.1691814226785
36,73,4,5,1,-0.28,0.55,0.61,1.34,-0.94,-2.93,-0.84,-1.95,-0.22,-0.61,-1.91,0.52,-1.76,-0.28,0.7,0,59.2613727037626
74,77,4,2,3,-2.07,0.94,-0.15,-1.7,-1.18,0.51,0.73,1.07,0.39,-0.32,0.34,0.9,1.27,-0.41,-2.6,1,55.2412401605823
66,56,4,5,3,0.06,-1.57,-0.26,0.92,0.82,-1.11,-0.35,-0.37,-0.21,2,0.56,0.74,0.3,1.67,-0.41,1,40.7969493707641
36,95,4,4,3,-0.31,1.6,-0.07,-1.41,0.96,-0.92,-0.16,-1.04,0.79,0.28,0.84,2.69,-1.1,-0.33,0.03,1,54.9090666091783
35,80,4,3,1,0.04,0.54,2.52,-0.24,-0.34,-1.07,0.26,-1.47,-2.01,0.18,0.21,1.17,-0.73,1.01,1.37,1,62.0785201431357
50,93,2,4,2,0.37,0.28,0.2,0.13,-0.24,-0.31,-0.59,-1.75,0.15,-0.18,0.83,0.09,-1.43,-0.12,2.01,1,51.0294687461873
72,89,3,3,3,0.21,-2.12,-0.18,-0.55,-0.88,0.89,0.35,-0.82,1.37,-0.02,-0.67,0.11,0.27,0.75,-0.26,1,56.2884409809803
74,72,4,4,3,-2.15,0.03,0.07,-0.23,-0.69,0.15,-1.09,-1.09,1.29,0.23,0.71,-0.39,-0.17,-0.18,2.01,1,61.0206403717201
27,92,4,4,1,-1.4,0.08,0.18,1.11,0.81,-1.67,1.08,-2.05,-0.37,-1.24,-0.03,-0.04,0.07,-2.8,0.22,1,49.2420194072251
68,77,4,3,1,1.13,-2.26,-0.78,1.31,0.69,0.48,-2.96,0.75,-0.36,-2.48,0.54,1.23,0.17,-0.68,-1.8,0,59.7029985949741
72,81,4,2,2,-1.55,-0.24,0.85,-1,-1.07,0.97,1.13,0.52,-0.08,1.08,-1.86,0.24,-1.21,-0.93,1.16,1,64.0895313191784
32,84,3,3,3,2.29,-0.41,1.6,0.49,-1.33,0.13,0.28,-1.04,0.01,-0.9,0.1,0.81,-0.03,-1.38,1.17,1,48.9549018140548
33,80,3,3,1,0.24,1.02,-0.33,-0.86,0.68,-0.29,0.74,-0.48,1.3,0.8,-0.34,1.38,1.35,0.24,-0.07,1,48.7456695346972
74,81,5,3,2,-0.78,0.81,-0.26,1.18,-0.78,-1.03,-1.11,0.55,-0.09,0.25,-0.21,-0.86,1.88,-0.42,0.77,1,67.8823899479443
71,87,3,2,2,0.91,-2.4,0.53,1.44,-0.41,-0.59,-1.17,-0.55,1.35,0.42,0.2,-0.02,0.01,-0.59,-1.76,1,64.7299150165698
68,94,5,2,2,-0.9,0.57,0.91,-0.37,-0.14,3.01,-0.81,-0.02,-0.53,0.63,0.8,0.58,1.56,1.84,-0.02,1,82.0796147457197
68,83,3,3,2,-2.45,-0.15,0.79,-0.12,0.5,0.36,-2.56,1.01,-1.61,-0.66,0.48,-1.28,-0.78,-0.91,-0.21,1,63.4433248645968
55,92,2,3,3,-0.1,-1.05,1.19,0.56,-0.53,0.25,-0.22,-0.46,0.72,-0.11,-0.57,1.22,-0.5,-0.12,-1.13,1,55.8728729934409
42,91,4,4,3,1.3,-1.02,-1.12,0.02,-0.44,1.63,0.87,-1.35,1.97,0.45,0.11,-1.03,-0.62,1,-1.72,1,54.8293036615762
31,71,4,1,2,-1.99,1.58,0.23,0.56,-1.23,-1.67,0.52,0.21,0.33,-0.42,0.35,0.71,-0.45,-0.09,-1.1,1,54.684552116127
73,92,3,5,2,-1.83,-0.38,-0.48,-0.57,-0.7,0.64,2.21,-0.63,-0.55,-0.96,-1.87,0.18,1.09,-0.79,-1.08,1,75.8139538730801
64,86,3,5,2,0.97,0.16,0.51,2.71,-0.62,0.6,1.01,-0.38,0.03,3.08,2.18,0.24,-0.43,-0.07,1.47,1,62.1104105530005
74,87,4,2,2,-0.41,-0.27,0.04,-2.29,-0.55,-0.91,2.85,0.76,-0.12,1.57,-0.46,0.3,-0.04,-0.21,-0.01,1,60.0612957334024
44,74,3,5,2,1.14,-0.47,1.16,0.35,0.91,-0.54,-0.66,-0.45,-0.39,1.56,0.2,-0.32,0.98,0.81,-0.05,1,53.778975944803
60,78,5,5,3,-1.93,-0.53,0.68,-0.07,-0.1,0.32,1.03,1.8,1.06,-1.61,-0.8,0.62,1.13,0.55,-1.19,0,46.1311791124744
61,90,4,1,1,0.85,-0.06,0.37,-0.62,-0.05,-0.81,0.69,0.17,-0.41,-0.56,0.14,0.52,-0.24,1.22,0.64,1,59.3919175571283
50,87,5,1,3,-1.45,0.3,1.14,-0.9,1.25,1.38,-0.04,2.4,0.82,0.65,0.68,-1.57,1.42,-1.03,-2.33,0,63.6148960520444
66,91,3,1,2,-0.55,-0.33,-0.8,-0.21,-0.26,-2.11,1.13,-1.6,-0.58,-1.77,0.64,1.15,-0.1,-0.08,-0.42,1,64.5066995850455
63,74,4,1,1,1.01,0.13,1.21,0.62,0.51,0.14,1.26,-0.02,0.47,-0.24,-0.78,0.3,-1.57,0.24,-0.21,0,47.6769031378442
47,86,3,5,1,-0.95,-1.96,-0.64,-1.57,0.29,-2.21,0.96,0.06,2.69,0.38,-1.35,-0.22,0.25,0.37,0.84,1,59.9459830248916
53,70,3,1,1,0.77,-1.06,0.8,1.29,-0.89,-0.56,-0.77,0.22,-0.05,2.04,0.18,0.03,-0.22,0.2,1.02,1,59.2341438236412
26,77,5,1,3,-0.65,1.65,-0.6,0.15,0.3,0.16,0.59,-0.26,0.29,0.46,-2,-0.35,0.72,0.19,1.17,1,45.1117244366505
61,63,3,1,2,-0.69,-0.56,1.64,-0.52,1.01,-1.1,0.11,1.69,-1.01,-0.88,-1.12,-1.4,-1.17,0.3,1.13,1,46.4858697096173
45,76,3,4,2,-0.36,0.33,-1.08,1.06,0.7,-0.32,-0.15,-2.05,0.24,0.09,1.09,-0.45,0.68,-0.48,0.19,1,49.3069899841771
56,87,5,4,3,0.6,-2.3,-1.43,1.48,0.14,-0.14,0.14,-0.59,-0.49,-2.15,-0.02,0.98,-1.46,-0.92,-1.51,1,58.4785233349227
34,90,4,2,1,1.11,1.25,-1.86,-0.11,-1.26,-1.59,-0.22,0.68,2.12,-2.17,0.55,-0.52,1.63,-0.56,-0.95,1,67.4678475955319
49,94,2,2,2,1.46,0.15,0.62,0.67,-0.27,0.31,-0.65,-1.07,-0.21,-0.27,-1.64,0.23,0.56,-0.47,1.17,1,66.8073682307529
53,85,3,1,1,0.51,-1.68,-0.23,1.29,1.23,-1.18,-0.72,0.76,-0.29,-1.61,-1.6,-0.34,0.01,-0.14,1.66,1,61.1699406843072
53,76,4,5,2,0.43,-0.26,-0.8,-1.37,1.26,1.22,-0.05,1.14,-0.58,0.73,0.66,-0.9,-1.25,-1.39,-0.26,1,57.546048687279
45,94,4,1,3,0.51,0.89,-1.67,-1.3,-1.28,0.21,1.57,-0.62,-0.57,1.05,1.05,1.54,0.56,0.24,-0.71,1,53.5832941860245
63,90,3,3,1,2.23,-0.98,-0.15,-0.85,0.94,0.02,-0.33,-0.32,0.18,0.4,0.9,-1.12,-1.18,-2.19,1.19,1,54.9487762312042
56,67,3,5,2,-0.21,0.39,-0.17,0.93,-1.88,1.32,-0.11,-0.08,0.13,0.56,-0.35,-0.65,-0.57,0.83,-0.95,0,45.1473171747474
60,92,3,5,1,-0.07,0.98,1.86,-1.79,0.26,0.69,0.07,-1.06,-0.37,-1.94,0.01,-0.44,0.1,0.11,0.74,1,56.0589204817926
63,93,4,2,1,-0.48,-1.25,0.89,1.76,-0.87,1.57,0.62,1.02,0.48,-1.02,0.18,-1.13,-1.06,-1.34,0.14,1,60.8513236737336
28,84,3,1,2,-0.07,2.28,0.36,1.38,-0.5,-1.16,1.05,-0.44,1.37,-0.36,-1.37,-0.56,-0.31,0.16,-0.13,1,50.6345409179747
52,83,3,2,2,-0.34,0.29,1.28,0.18,0.78,-0.07,-0.24,0.26,-0.17,-0.04,-0.76,-0.98,-0.59,1.06,-0.26,1,52.8131025799455
28,74,3,1,2,-1.08,-0.26,1.56,0.96,-0.68,-0.51,-0.91,-1.52,0.83,-1.65,0.46,-0.42,-2.18,0.2,-0.57,1,53.1106558586875
40,84,4,5,2,-0.4,0.36,0.26,-0.69,-1.33,-0.81,-0.82,-0.33,-0.5,-0.01,0.48,-0.68,1.65,-0.73,-0.72,1,53.6705018194932
35,91,3,3,1,-1.46,1.14,1.95,0.83,-0.8,1.33,-2.38,1.31,1.54,-0.93,-0.05,-0.35,0.86,-1.7,-0.97,1,47.6089029372932
51,78,5,4,2,0.75,0.13,-2.26,0.3,-0.31,1.23,0.26,-1.53,-0.25,0.38,1.37,-0.99,-3.78,1.75,1.02,1,57.34042288027
36,73,5,3,1,0.13,1.19,0.04,-0.2,-0.31,0.16,1.63,1.24,-0.44,-1.1,1.02,0.15,1.21,-0.38,0.24,1,46.3734337376983
33,85,4,3,1,0.67,-0.53,-0.88,0.01,-0.36,-0.32,2.18,-0.17,0.41,-0.42,-0.15,0.03,-1.34,-0.58,0.54,1,48.9330040460514
64,94,3,1,2,-1.79,-0.27,0.29,-0.59,0.23,0.93,0.67,0.74,0.97,0.46,1.69,0.07,-1.41,0.85,-1.24,1,58.4433278274278
48,84,4,1,2,0.47,1,0.63,-0.56,0.04,-0.68,-1.78,-0.75,-0.45,-0.88,-0.57,1.33,0.81,1.28,-0.37,1,61.9985624557829
25,88,4,1,2,-0.8,-0.71,-0.41,-0.21,1.73,0.8,0.51,-0.66,-2.51,-1.22,0.3,-2.31,0.22,0.87,-0.26,1,42.8457640002668
42,95,4,1,2,-1.07,1.08,-0.43,1.71,0.43,-0.94,0.47,-1.35,0.89,-0.63,1.18,-0.13,-1.45,2.6,-0.18,1,65.1279900991638
58,84,2,3,2,1.7,-1.97,1.92,-0.5,0.45,0.32,-0.99,-0.33,-0.14,0.95,0.81,-0.32,0.81,-0.67,-0.35,1,52.9735553507678
44,75,3,1,3,-0.88,0.35,-0.44,-0.06,3.86,-2.02,1.03,-0.88,0.37,0.14,0.85,0.81,1.7,-0.11,-0.28,1,50.5039223539813
38,88,2,2,2,0.28,-2.18,0.87,0.2,0.63,-1.02,-2.32,-1.23,0.88,-1.1,1.04,0.52,-0.38,1.03,-0.51,1,56.4569331695584
66,75,4,4,3,-0.69,0.83,0.39,-0.44,0.88,0.47,-0.41,-0.42,-0.1,-0.67,-0.47,-0.55,0.27,1.29,0.62,0,51.2064966643233
74,77,3,2,1,0.75,0.51,-0.73,-0.1,0.2,0.46,0.97,-0.29,0.41,1.9,0.72,-0.15,-0.6,-0.75,1.07,1,65.8524127680358
29,80,2,3,2,-1.82,-0.26,-0.25,-0.55,-0.88,-0.04,-0.2,0.41,-0.39,-1.8,-0.56,-0.73,-1.78,-0.38,-0.5,0,49.6214140738407
29,86,4,5,1,-0.26,-0.04,1.22,0.89,0.78,-1.53,1.85,0.01,0.26,-0.08,1.69,-1.58,-0.71,0.29,0.27,1,52.910191005032
30,94,4,1,1,-0.92,-0.85,0.73,-1.72,0.05,-0.07,1.12,1.85,0.3,-0.8,-1.23,0.11,-0.63,-0.66,1.75,1,57.03875296804
60,96,5,3,2,1.58,0.03,-0.22,0.85,-0.57,1.09,0.44,0.19,-1.05,-0.75,-1.59,0.14,-0.4,-0.88,-0.15,1,66.2021370364813
50,72,4,3,3,-1.89,0.69,0.62,-0.79,-1.02,-1.38,-0.86,1.35,0.54,0.81,-2,-0.18,-1.05,1.45,-0.56,1,52.0725670313462
45,82,2,1,1,1.65,-0.66,0.39,-0.45,0.34,0.91,-0.62,-0.45,1.45,0.11,-1.43,0.94,-0.09,-0.66,0.2,1,51.3783861239408
60,82,3,4,3,0.94,0.28,-0.64,-0.21,-0.3,0.15,1.1,-0.05,-0.62,1.51,-1.23,0.63,-0.68,0.6,-0.89,1,75.8924109697147
53,97,4,4,2,1.06,0.75,-0.38,0.37,2.17,-1.67,1.99,0.41,0.04,-0.49,-0.37,-0.58,-0.59,1.25,0.94,1,65.0197644820928
73,89,3,5,2,0.88,-0.56,1.64,-1.62,1.53,1.74,-1.1,-2.33,0.81,0.71,-0.34,1.03,-1.88,-1.37,0.14,1,60.6374371788008
74,97,3,4,2,1.28,-0.35,0.75,1.55,-0.32,0.75,0.35,-0.15,1.64,1.02,-0.09,-1.01,-0.85,1.38,1.4,1,61.7707703184709
27,71,3,3,3,1.24,-0.68,-1,-1.21,-1.19,0.07,-0.51,-0.2,-0.24,0.48,0.16,-1.5,0.19,0.46,0.73,1,44.5413071173182
37,71,4,2,1,-1.62,0.23,-2.8,2.92,-0.39,0.31,0.25,-0.54,0.63,0.12,0.05,-0.41,-0.89,-2.51,-0.63,1,48.6773410874465
41,83,2,1,2,1.85,-1.49,0.23,1.33,0.97,-1.38,0.74,0.03,-1.76,1.57,-1.32,-0.19,1.35,-0.77,-1.09,1,52.1247952059261
73,61,5,5,3,-1.04,0.08,-0.16,-0.32,-0.12,1.17,1.11,1.01,-0.06,-0.76,0.29,1.86,-0.32,0.34,-0.66,1,62.55550612654
61,84,3,4,1,-0.85,-0.64,-2.39,2.08,0.63,-1.78,-1.2,1.52,-1.54,0.29,0.06,-1.79,-0.47,0.37,0.3,1,57.1759687326376
40,89,2,4,2,1.05,-0.64,-0.64,-1.41,-0.04,0.36,1.02,1.77,-0.9,-3.16,0.75,-1.49,0.22,-1.12,-0.22,1,47.5262892684982
69,58,4,2,2,-0.3,-0.68,-1.01,-1.86,0.28,-0.31,0.98,1.26,0.81,-0.27,0.79,2.22,-1.53,1.13,0.8,1,55.9755222415229
56,59,3,3,3,-0.7,-1.68,1.26,0.1,1.21,0.16,-0.32,-0.54,0.61,1.02,1.24,-0.78,1.03,-0.12,0.87,1,45.5717272221247
58,91,4,2,2,0.86,1.09,-0.16,-0.9,-1.8,0.38,-0.83,-0.08,-1.25,0.38,-0.11,-0.64,0.33,-0.09,-0.49,1,66.2411715803712
33,87,4,3,2,-0.89,-0.34,2.96,-1.26,-0.63,-1.37,1.17,-0.33,0.23,-0.94,0.16,-1.06,0.12,-1.16,1.75,1,59.4330808039539
59,73,4,2,3,0.04,1.18,0.12,0.39,-0.64,0.63,-1.41,0.39,-0.25,1.17,-1.22,0.5,0.03,0.14,0.42,1,50.2821454558692
44,81,3,3,3,-0.51,-2.79,1.93,-1.4,0.7,-0.97,-1.33,0.54,-0.51,-0.04,0.35,0.39,-1.79,-0.34,-0.6,1,57.7628810674045
70,86,3,4,1,1.37,0.62,-0.62,0.4,0.43,2.32,-0.5,1,-0.45,1.03,-0.4,3.3,-0.57,0.73,-0.35,1,68.4234997753487
27,82,4,2,1,1.46,-0.03,-0.26,-0.38,0.67,0.44,-1.13,-0.86,0.43,-0.23,1.19,1.09,-0.52,-0.62,0.01,1,54.9871049033789
74,76,4,2,2,1.27,0.53,-1.4,-0.83,1.65,-0.3,0.97,-1.3,0.79,0.29,0.03,2.06,-0.75,-1.7,0.65,1,62.7421824673078
47,72,2,3,2,-0.67,-1.25,-0.04,1.19,-0.8,-0.81,0.74,-0.09,-1.61,-1.37,-1.51,-1.01,0.72,-1.39,1.15,1,58.2864996600003
60,78,4,3,2,-0.04,0.01,-0.44,-2.77,-0.43,2,0.7,1.12,-1.48,-0.96,0.42,0.55,-1.18,-0.7,-0.69,1,69.2272934118114
37,94,4,1,1,-0.21,0.04,-0.83,1.97,0.17,-1.92,0.1,-0.72,0.27,-0.04,1.37,0.25,-0.03,-0.9,-0.77,1,55.856158664347
65,89,4,3,2,-1.08,0.9,-0.8,1.67,-0.22,-0.4,1.67,-0.51,0.91,-0.7,1.84,1.13,0.59,-2.13,-0.67,1,57.1112426675866
59,58,2,3,1,0.27,0.08,-0.3,-0.07,-0.12,0.55,-0.52,0.73,0.44,0.6,-1.05,-0.55,0.95,0.86,-0.07,1,49.9164025391195
39,83,5,3,1,-0.3,-0.88,0.84,0.26,1.03,0.91,0.16,1.59,-0.78,-0.98,-0.17,0.83,-0.67,-0.58,-1.44,1,54.8829666137029
50,75,4,3,1,-0.77,1.18,-0.31,-0.19,1.47,-1.25,0.86,-1.53,0.08,-0.52,-0.36,0.29,-2.64,1.11,-0.15,1,61.0537688593313
70,89,3,1,1,0.54,-0.32,0.51,0.71,1.09,0.36,-1.48,-1.55,-0.1,0.4,-0.6,-1.57,-0.03,0.92,-1.34,1,68.6845026526492
47,92,4,5,1,0.56,-0.71,-0.6,0.21,-0.56,-0.78,1,0.77,-0.68,-0.66,2.24,0,-1.2,-0.09,-0.32,1,60.6831429823076
46,89,4,4,1,-0.03,0.58,0.71,-0.27,0.65,-1.03,0.15,-0.67,-0.13,-1.7,-0.24,-0.73,-1.65,-0.42,0.55,1,68.1802265923826
73,81,5,1,2,0.88,-1.42,1.01,-0.13,0.8,-0.86,0.19,0.67,-0.42,-0.04,1.26,-1.31,0.76,0.07,-0.2,1,63.3225842517597
70,94,4,2,2,-2.3,0.81,0.88,0.41,0.13,1.48,-0.41,1.51,-0.79,-0.56,-0.76,-0.42,1.39,-0.95,-0.06,1,61.9495884059406
57,87,3,2,2,-1.75,0.9,0.25,2.4,1.29,-0.5,0.86,0.86,0.14,1.6,0.07,-0.16,-0.72,-0.41,-0.04,1,65.5107662948407
33,84,3,5,1,-1,-1.23,0.11,-0.64,1.61,-0.89,0.07,2.06,0.18,-1.07,-0.87,0.88,0.04,0.85,-0.18,0,54.8643435696567
50,81,3,3,2,-0.93,0.28,-0.26,-0.55,-1.35,0.21,1.21,-0.47,1.83,-0.05,-0.1,-0.91,1.58,-0.1,-0.3,1,56.3491164828654
70,93,4,4,1,2.07,-0.33,0.18,-0.13,0.14,0.51,0.6,1.88,2.66,-1.26,0.58,1.75,1.2,1,-2.81,1,70.0518410782371
32,80,5,2,3,0.27,1.94,0.38,-1.13,2.05,0.28,1.7,-0.97,1.61,0.8,-1,-1.41,-0.3,0.18,-0.36,1,55.1855304645154
26,82,3,2,2,0.04,-1.72,-1.02,0.65,-0.22,-0.74,-0.45,-0.21,-0.29,-0.96,-0.99,0.07,-0.27,1,0.94,1,46.2323748425932
55,86,4,1,3,1.46,-0.83,-0.25,0.03,1.67,1.73,0.76,-0.37,1.6,0.77,0.62,1.76,-0.23,-1.38,-0.65,1,69.4763373038021
31,94,2,2,3,-1.78,0.43,1.2,-0.25,-0.8,0.01,-0.29,0.47,-0.22,-1.45,2.2,-0.5,1.01,-1.1,0.37,1,61.2646971170447
72,98,3,2,1,0.35,1.75,1.16,-1.38,0.51,-0.3,1.75,-0.15,0.44,-0.23,1.43,0.04,0.5,0.42,-1.28,1,69.8378445976578
62,90,4,3,2,0.32,1.73,0.58,0.96,-0.39,-0.92,0.59,-0.96,0.26,0.53,0.96,-0.8,1.77,-1.09,1.17,1,61.4628085558385
63,93,5,1,1,0.74,0.01,-1.17,0.6,0.53,-0.5,-0.76,-0.26,0.03,0.61,-0.09,-0.01,0.28,-0.01,-1.77,1,59.4372443767299
